"Station","Date & Time (Summer)","Temperature (°C)"
"Yotvata 01/1999-06/2025","23-02-2021 06:00","10.7"
"Yotvata 01/1999-06/2025","23-02-2021 09:00","14.2"
"Yotvata 01/1999-06/2025","23-02-2021 12:00","21.7"
"Yotvata 01/1999-06/2025","23-02-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","23-02-2021 18:00","21.7"
"Yotvata 01/1999-06/2025","23-02-2021 21:00","18.1"
"Yotvata 01/1999-06/2025","24-02-2021 00:00","16.2"
"Yotvata 01/1999-06/2025","24-02-2021 03:00","15.1"
"Yotvata 01/1999-06/2025","24-02-2021 06:00","14.2"
"Yotvata 01/1999-06/2025","24-02-2021 09:00","13.7"
"Yotvata 01/1999-06/2025","24-02-2021 12:00","17.9"
"Yotvata 01/1999-06/2025","24-02-2021 15:00","21.3"
"Yotvata 01/1999-06/2025","24-02-2021 18:00","20.8"
"Yotvata 01/1999-06/2025","24-02-2021 21:00","18"
"Yotvata 01/1999-06/2025","25-02-2021 00:00","12.7"
"Yotvata 01/1999-06/2025","25-02-2021 03:00","11.7"
"Yotvata 01/1999-06/2025","25-02-2021 06:00","9.5"
"Yotvata 01/1999-06/2025","25-02-2021 09:00","11.1"
"Yotvata 01/1999-06/2025","25-02-2021 12:00","18"
"Yotvata 01/1999-06/2025","25-02-2021 15:00","21.1"
"Yotvata 01/1999-06/2025","25-02-2021 18:00","21.7"
"Yotvata 01/1999-06/2025","25-02-2021 21:00","15.4"
"Yotvata 01/1999-06/2025","26-02-2021 00:00","13.6"
"Yotvata 01/1999-06/2025","26-02-2021 03:00","12.4"
"Yotvata 01/1999-06/2025","26-02-2021 06:00","12.5"
"Yotvata 01/1999-06/2025","26-02-2021 09:00","14.7"
"Yotvata 01/1999-06/2025","26-02-2021 12:00","20.8"
"Yotvata 01/1999-06/2025","26-02-2021 15:00","24.5"
"Yotvata 01/1999-06/2025","26-02-2021 18:00","22.9"
"Yotvata 01/1999-06/2025","26-02-2021 21:00","17.5"
"Yotvata 01/1999-06/2025","27-02-2021 00:00","15.4"
"Yotvata 01/1999-06/2025","27-02-2021 03:00","15.5"
"Yotvata 01/1999-06/2025","27-02-2021 06:00","14"
"Yotvata 01/1999-06/2025","27-02-2021 09:00","15.9"
"Yotvata 01/1999-06/2025","27-02-2021 12:00","24.4"
"Yotvata 01/1999-06/2025","27-02-2021 15:00","26.3"
"Yotvata 01/1999-06/2025","27-02-2021 18:00","24.3"
"Yotvata 01/1999-06/2025","27-02-2021 21:00","20.5"
"Yotvata 01/1999-06/2025","28-02-2021 00:00","18.3"
"Yotvata 01/1999-06/2025","28-02-2021 03:00","16.7"
"Yotvata 01/1999-06/2025","28-02-2021 06:00","13"
"Yotvata 01/1999-06/2025","28-02-2021 09:00","14"
"Yotvata 01/1999-06/2025","28-02-2021 12:00","19.5"
"Yotvata 01/1999-06/2025","28-02-2021 15:00","22.4"
"Yotvata 01/1999-06/2025","28-02-2021 18:00","21"
"Yotvata 01/1999-06/2025","28-02-2021 21:00","18.9"
"Yotvata 01/1999-06/2025","01-03-2021 00:00","13.8"
"Yotvata 01/1999-06/2025","01-03-2021 03:00","11.8"
"Yotvata 01/1999-06/2025","01-03-2021 06:00","11.2"
"Yotvata 01/1999-06/2025","01-03-2021 09:00","13.3"
"Yotvata 01/1999-06/2025","01-03-2021 12:00","19.1"
"Yotvata 01/1999-06/2025","01-03-2021 15:00","21.8"
"Yotvata 01/1999-06/2025","01-03-2021 18:00","21.9"
"Yotvata 01/1999-06/2025","01-03-2021 21:00","19.1"
"Yotvata 01/1999-06/2025","02-03-2021 00:00","14.4"
"Yotvata 01/1999-06/2025","02-03-2021 03:00","11.5"
"Yotvata 01/1999-06/2025","02-03-2021 06:00","10.8"
"Yotvata 01/1999-06/2025","02-03-2021 09:00","14"
"Yotvata 01/1999-06/2025","02-03-2021 12:00","20"
"Yotvata 01/1999-06/2025","02-03-2021 15:00","23"
"Yotvata 01/1999-06/2025","02-03-2021 18:00","22.7"
"Yotvata 01/1999-06/2025","02-03-2021 21:00","19.2"
"Yotvata 01/1999-06/2025","03-03-2021 00:00","15.2"
"Yotvata 01/1999-06/2025","03-03-2021 03:00","10.5"
"Yotvata 01/1999-06/2025","03-03-2021 06:00","9.2"
"Yotvata 01/1999-06/2025","03-03-2021 09:00","13.6"
"Yotvata 01/1999-06/2025","03-03-2021 12:00","17.5"
"Yotvata 01/1999-06/2025","03-03-2021 15:00","20.1"
"Yotvata 01/1999-06/2025","03-03-2021 18:00","20.8"
"Yotvata 01/1999-06/2025","03-03-2021 21:00","17.6"
"Yotvata 01/1999-06/2025","04-03-2021 00:00","13.7"
"Yotvata 01/1999-06/2025","04-03-2021 03:00","13.2"
"Yotvata 01/1999-06/2025","04-03-2021 06:00","12.1"
"Yotvata 01/1999-06/2025","04-03-2021 09:00","12.3"
"Yotvata 01/1999-06/2025","04-03-2021 12:00","15.2"
"Yotvata 01/1999-06/2025","04-03-2021 15:00","17.4"
"Yotvata 01/1999-06/2025","04-03-2021 18:00","18.4"
"Yotvata 01/1999-06/2025","04-03-2021 21:00","14.5"
"Yotvata 01/1999-06/2025","05-03-2021 00:00","12.7"
"Yotvata 01/1999-06/2025","05-03-2021 03:00","10.8"
"Yotvata 01/1999-06/2025","05-03-2021 06:00","10.6"
"Yotvata 01/1999-06/2025","05-03-2021 09:00","14.5"
"Yotvata 01/1999-06/2025","05-03-2021 12:00","19.2"
"Yotvata 01/1999-06/2025","05-03-2021 15:00","22.5"
"Yotvata 01/1999-06/2025","05-03-2021 18:00","22.1"
"Yotvata 01/1999-06/2025","05-03-2021 21:00","16.7"
"Yotvata 01/1999-06/2025","06-03-2021 00:00","14.9"
"Yotvata 01/1999-06/2025","06-03-2021 03:00","13.8"
"Yotvata 01/1999-06/2025","06-03-2021 06:00","12.1"
"Yotvata 01/1999-06/2025","06-03-2021 09:00","14.2"
"Yotvata 01/1999-06/2025","06-03-2021 12:00","20.3"
"Yotvata 01/1999-06/2025","06-03-2021 15:00","24.5"
"Yotvata 01/1999-06/2025","06-03-2021 18:00","23.7"
"Yotvata 01/1999-06/2025","06-03-2021 21:00","17.1"
"Yotvata 01/1999-06/2025","07-03-2021 00:00","15.1"
"Yotvata 01/1999-06/2025","07-03-2021 03:00","12.7"
"Yotvata 01/1999-06/2025","07-03-2021 06:00","11.4"
"Yotvata 01/1999-06/2025","07-03-2021 09:00","14.9"
"Yotvata 01/1999-06/2025","07-03-2021 12:00","21.6"
"Yotvata 01/1999-06/2025","07-03-2021 15:00","25.3"
"Yotvata 01/1999-06/2025","07-03-2021 18:00","24.7"
"Yotvata 01/1999-06/2025","07-03-2021 21:00","19"
"Yotvata 01/1999-06/2025","08-03-2021 00:00","15.7"
"Yotvata 01/1999-06/2025","08-03-2021 03:00","13.1"
"Yotvata 01/1999-06/2025","08-03-2021 06:00","10.3"
"Yotvata 01/1999-06/2025","08-03-2021 09:00","13.7"
"Yotvata 01/1999-06/2025","08-03-2021 12:00","18.7"
"Yotvata 01/1999-06/2025","08-03-2021 15:00","23.5"
"Yotvata 01/1999-06/2025","08-03-2021 18:00","23.1"
"Yotvata 01/1999-06/2025","08-03-2021 21:00","17.5"
"Yotvata 01/1999-06/2025","09-03-2021 00:00","15.1"
"Yotvata 01/1999-06/2025","09-03-2021 03:00","13.5"
"Yotvata 01/1999-06/2025","09-03-2021 06:00","11.9"
"Yotvata 01/1999-06/2025","09-03-2021 09:00","15.5"
"Yotvata 01/1999-06/2025","09-03-2021 12:00","21.8"
"Yotvata 01/1999-06/2025","09-03-2021 15:00","25.9"
"Yotvata 01/1999-06/2025","09-03-2021 18:00","25.2"
"Yotvata 01/1999-06/2025","09-03-2021 21:00","19.3"
"Yotvata 01/1999-06/2025","10-03-2021 00:00","15.9"
"Yotvata 01/1999-06/2025","10-03-2021 03:00","15.1"
"Yotvata 01/1999-06/2025","10-03-2021 06:00","13.1"
"Yotvata 01/1999-06/2025","10-03-2021 09:00","16.8"
"Yotvata 01/1999-06/2025","10-03-2021 12:00","26.4"
"Yotvata 01/1999-06/2025","10-03-2021 15:00","34.5"
"Yotvata 01/1999-06/2025","10-03-2021 18:00","32.1"
"Yotvata 01/1999-06/2025","10-03-2021 21:00","27.2"
"Yotvata 01/1999-06/2025","11-03-2021 00:00","25.6"
"Yotvata 01/1999-06/2025","11-03-2021 03:00","23"
"Yotvata 01/1999-06/2025","11-03-2021 06:00","17.7"
"Yotvata 01/1999-06/2025","11-03-2021 09:00","21.9"
"Yotvata 01/1999-06/2025","11-03-2021 12:00","31.2"
"Yotvata 01/1999-06/2025","11-03-2021 15:00","35.2"
"Yotvata 01/1999-06/2025","11-03-2021 18:00","32"
"Yotvata 01/1999-06/2025","11-03-2021 21:00","25.7"
"Yotvata 01/1999-06/2025","12-03-2021 00:00","21.5"
"Yotvata 01/1999-06/2025","12-03-2021 03:00","19.6"
"Yotvata 01/1999-06/2025","12-03-2021 06:00","17.5"
"Yotvata 01/1999-06/2025","12-03-2021 09:00","16.7"
"Yotvata 01/1999-06/2025","12-03-2021 12:00","20.4"
"Yotvata 01/1999-06/2025","12-03-2021 15:00","22.5"
"Yotvata 01/1999-06/2025","12-03-2021 18:00","22.7"
"Yotvata 01/1999-06/2025","12-03-2021 21:00","18.8"
"Yotvata 01/1999-06/2025","13-03-2021 00:00","15.9"
"Yotvata 01/1999-06/2025","13-03-2021 03:00","12.9"
"Yotvata 01/1999-06/2025","13-03-2021 06:00","10.8"
"Yotvata 01/1999-06/2025","13-03-2021 09:00","14.4"
"Yotvata 01/1999-06/2025","13-03-2021 12:00","20.1"
"Yotvata 01/1999-06/2025","13-03-2021 15:00","22.8"
"Yotvata 01/1999-06/2025","13-03-2021 18:00","22.5"
"Yotvata 01/1999-06/2025","13-03-2021 21:00","17.7"
"Yotvata 01/1999-06/2025","14-03-2021 00:00","14.7"
"Yotvata 01/1999-06/2025","14-03-2021 03:00","12.7"
"Yotvata 01/1999-06/2025","14-03-2021 06:00","10.9"
"Yotvata 01/1999-06/2025","14-03-2021 09:00","15"
"Yotvata 01/1999-06/2025","14-03-2021 12:00","20"
"Yotvata 01/1999-06/2025","14-03-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","14-03-2021 18:00","25"
"Yotvata 01/1999-06/2025","14-03-2021 21:00","19.6"
"Yotvata 01/1999-06/2025","15-03-2021 00:00","16.4"
"Yotvata 01/1999-06/2025","15-03-2021 03:00","14.3"
"Yotvata 01/1999-06/2025","15-03-2021 06:00","13.4"
"Yotvata 01/1999-06/2025","15-03-2021 09:00","17.2"
"Yotvata 01/1999-06/2025","15-03-2021 12:00","23.5"
"Yotvata 01/1999-06/2025","15-03-2021 15:00","27.5"
"Yotvata 01/1999-06/2025","15-03-2021 18:00","27.7"
"Yotvata 01/1999-06/2025","15-03-2021 21:00","22.2"
"Yotvata 01/1999-06/2025","16-03-2021 00:00","19.4"
"Yotvata 01/1999-06/2025","16-03-2021 03:00","17"
"Yotvata 01/1999-06/2025","16-03-2021 06:00","15.1"
"Yotvata 01/1999-06/2025","16-03-2021 09:00","18.2"
"Yotvata 01/1999-06/2025","16-03-2021 12:00","23.6"
"Yotvata 01/1999-06/2025","16-03-2021 15:00","26.8"
"Yotvata 01/1999-06/2025","16-03-2021 18:00","25.8"
"Yotvata 01/1999-06/2025","16-03-2021 21:00","22.3"
"Yotvata 01/1999-06/2025","17-03-2021 00:00","17.9"
"Yotvata 01/1999-06/2025","17-03-2021 03:00","14.8"
"Yotvata 01/1999-06/2025","17-03-2021 06:00","13.7"
"Yotvata 01/1999-06/2025","17-03-2021 09:00","16.6"
"Yotvata 01/1999-06/2025","17-03-2021 12:00","21.5"
"Yotvata 01/1999-06/2025","17-03-2021 15:00","25"
"Yotvata 01/1999-06/2025","17-03-2021 18:00","26.5"
"Yotvata 01/1999-06/2025","17-03-2021 21:00","19.9"
"Yotvata 01/1999-06/2025","18-03-2021 00:00","17"
"Yotvata 01/1999-06/2025","18-03-2021 03:00","13.6"
"Yotvata 01/1999-06/2025","18-03-2021 06:00","12.2"
"Yotvata 01/1999-06/2025","18-03-2021 09:00","16.8"
"Yotvata 01/1999-06/2025","18-03-2021 12:00","21.3"
"Yotvata 01/1999-06/2025","18-03-2021 15:00","23.8"
"Yotvata 01/1999-06/2025","18-03-2021 18:00","24.4"
"Yotvata 01/1999-06/2025","18-03-2021 21:00","20.2"
"Yotvata 01/1999-06/2025","19-03-2021 00:00","16"
"Yotvata 01/1999-06/2025","19-03-2021 03:00","12.9"
"Yotvata 01/1999-06/2025","19-03-2021 06:00","11.7"
"Yotvata 01/1999-06/2025","19-03-2021 09:00","15.3"
"Yotvata 01/1999-06/2025","19-03-2021 12:00","20.7"
"Yotvata 01/1999-06/2025","19-03-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","19-03-2021 18:00","24.4"
"Yotvata 01/1999-06/2025","19-03-2021 21:00","18.9"
"Yotvata 01/1999-06/2025","20-03-2021 00:00","16"
"Yotvata 01/1999-06/2025","20-03-2021 03:00","13.8"
"Yotvata 01/1999-06/2025","20-03-2021 06:00","12.9"
"Yotvata 01/1999-06/2025","20-03-2021 09:00","16.3"
"Yotvata 01/1999-06/2025","20-03-2021 12:00","23"
"Yotvata 01/1999-06/2025","20-03-2021 15:00","28.9"
"Yotvata 01/1999-06/2025","20-03-2021 18:00","30.6"
"Yotvata 01/1999-06/2025","20-03-2021 21:00","24.5"
"Yotvata 01/1999-06/2025","21-03-2021 00:00","18.6"
"Yotvata 01/1999-06/2025","21-03-2021 03:00","20.8"
"Yotvata 01/1999-06/2025","21-03-2021 06:00","18.4"
"Yotvata 01/1999-06/2025","21-03-2021 09:00","20.3"
"Yotvata 01/1999-06/2025","21-03-2021 12:00","29"
"Yotvata 01/1999-06/2025","21-03-2021 15:00","34.7"
"Yotvata 01/1999-06/2025","21-03-2021 18:00","31.5"
"Yotvata 01/1999-06/2025","21-03-2021 21:00","29.7"
"Yotvata 01/1999-06/2025","22-03-2021 00:00","29"
"Yotvata 01/1999-06/2025","22-03-2021 03:00","26.4"
"Yotvata 01/1999-06/2025","22-03-2021 06:00","22.6"
"Yotvata 01/1999-06/2025","22-03-2021 09:00","25.7"
"Yotvata 01/1999-06/2025","22-03-2021 12:00","35.6"
"Yotvata 01/1999-06/2025","22-03-2021 15:00","35.5"
"Yotvata 01/1999-06/2025","22-03-2021 18:00","32.1"
"Yotvata 01/1999-06/2025","22-03-2021 21:00","27.3"
"Yotvata 01/1999-06/2025","23-03-2021 00:00","25.4"
"Yotvata 01/1999-06/2025","23-03-2021 03:00","21.1"
"Yotvata 01/1999-06/2025","23-03-2021 06:00","23.5"
"Yotvata 01/1999-06/2025","23-03-2021 09:00","28.4"
"Yotvata 01/1999-06/2025","23-03-2021 12:00","31.8"
"Yotvata 01/1999-06/2025","23-03-2021 15:00","32.7"
"Yotvata 01/1999-06/2025","23-03-2021 18:00","30.9"
"Yotvata 01/1999-06/2025","23-03-2021 21:00","29.2"
"Yotvata 01/1999-06/2025","24-03-2021 00:00","21.6"
"Yotvata 01/1999-06/2025","24-03-2021 03:00","20"
"Yotvata 01/1999-06/2025","24-03-2021 06:00","18.8"
"Yotvata 01/1999-06/2025","24-03-2021 09:00","19.9"
"Yotvata 01/1999-06/2025","24-03-2021 12:00","23.1"
"Yotvata 01/1999-06/2025","24-03-2021 15:00","25.9"
"Yotvata 01/1999-06/2025","24-03-2021 18:00","24.2"
"Yotvata 01/1999-06/2025","24-03-2021 21:00","21"
"Yotvata 01/1999-06/2025","25-03-2021 00:00","18.5"
"Yotvata 01/1999-06/2025","25-03-2021 03:00","15.6"
"Yotvata 01/1999-06/2025","25-03-2021 06:00","12.6"
"Yotvata 01/1999-06/2025","25-03-2021 09:00","16.4"
"Yotvata 01/1999-06/2025","25-03-2021 12:00","19.8"
"Yotvata 01/1999-06/2025","25-03-2021 15:00","23.2"
"Yotvata 01/1999-06/2025","25-03-2021 18:00","23.3"
"Yotvata 01/1999-06/2025","25-03-2021 21:00","19.6"
"Yotvata 01/1999-06/2025","26-03-2021 00:00","16.4"
"Yotvata 01/1999-06/2025","26-03-2021 03:00","13"
"Yotvata 01/1999-06/2025","26-03-2021 06:00","11.1"
"Yotvata 01/1999-06/2025","26-03-2021 09:00","15.8"
"Yotvata 01/1999-06/2025","26-03-2021 12:00","20.1"
"Yotvata 01/1999-06/2025","26-03-2021 15:00","22"
"Yotvata 01/1999-06/2025","26-03-2021 18:00","20.5"
"Yotvata 01/1999-06/2025","26-03-2021 21:00","16.4"
"Yotvata 01/1999-06/2025","27-03-2021 00:00","13.9"
"Yotvata 01/1999-06/2025","27-03-2021 03:00","12"
"Yotvata 01/1999-06/2025","27-03-2021 06:00","9.1"
"Yotvata 01/1999-06/2025","27-03-2021 09:00","13.3"
"Yotvata 01/1999-06/2025","27-03-2021 12:00","17.2"
"Yotvata 01/1999-06/2025","27-03-2021 15:00","19.8"
"Yotvata 01/1999-06/2025","27-03-2021 18:00","19.7"
"Yotvata 01/1999-06/2025","27-03-2021 21:00","16.4"
"Yotvata 01/1999-06/2025","28-03-2021 00:00","13.3"
"Yotvata 01/1999-06/2025","28-03-2021 03:00","9.9"
"Yotvata 01/1999-06/2025","28-03-2021 06:00","8.2"
"Yotvata 01/1999-06/2025","28-03-2021 09:00","14"
"Yotvata 01/1999-06/2025","28-03-2021 12:00","19"
"Yotvata 01/1999-06/2025","28-03-2021 15:00","21.5"
"Yotvata 01/1999-06/2025","28-03-2021 18:00","21.2"
"Yotvata 01/1999-06/2025","28-03-2021 21:00","18"
"Yotvata 01/1999-06/2025","29-03-2021 00:00","13.6"
"Yotvata 01/1999-06/2025","29-03-2021 03:00","10.9"
"Yotvata 01/1999-06/2025","29-03-2021 06:00","9"
"Yotvata 01/1999-06/2025","29-03-2021 09:00","14.2"
"Yotvata 01/1999-06/2025","29-03-2021 12:00","19"
"Yotvata 01/1999-06/2025","29-03-2021 15:00","22.2"
"Yotvata 01/1999-06/2025","29-03-2021 18:00","22.3"
"Yotvata 01/1999-06/2025","29-03-2021 21:00","17.9"
"Yotvata 01/1999-06/2025","30-03-2021 00:00","13.8"
"Yotvata 01/1999-06/2025","30-03-2021 03:00","11.7"
"Yotvata 01/1999-06/2025","30-03-2021 06:00","11.1"
"Yotvata 01/1999-06/2025","30-03-2021 09:00","14.8"
"Yotvata 01/1999-06/2025","30-03-2021 12:00","18.9"
"Yotvata 01/1999-06/2025","30-03-2021 15:00","22.7"
"Yotvata 01/1999-06/2025","30-03-2021 18:00","23.1"
"Yotvata 01/1999-06/2025","30-03-2021 21:00","18.1"
"Yotvata 01/1999-06/2025","31-03-2021 00:00","16.7"
"Yotvata 01/1999-06/2025","31-03-2021 03:00","13.8"
"Yotvata 01/1999-06/2025","31-03-2021 06:00","10"
"Yotvata 01/1999-06/2025","31-03-2021 09:00","14.7"
"Yotvata 01/1999-06/2025","31-03-2021 12:00","18.6"
"Yotvata 01/1999-06/2025","31-03-2021 15:00","22.4"
"Yotvata 01/1999-06/2025","31-03-2021 18:00","23.2"
"Yotvata 01/1999-06/2025","31-03-2021 21:00","19.6"
"Yotvata 01/1999-06/2025","01-04-2021 00:00","14.9"
"Yotvata 01/1999-06/2025","01-04-2021 03:00","12.4"
"Yotvata 01/1999-06/2025","01-04-2021 06:00","11.2"
"Yotvata 01/1999-06/2025","01-04-2021 09:00","15.6"
"Yotvata 01/1999-06/2025","01-04-2021 12:00","21"
"Yotvata 01/1999-06/2025","01-04-2021 15:00","24.4"
"Yotvata 01/1999-06/2025","01-04-2021 18:00","25.1"
"Yotvata 01/1999-06/2025","01-04-2021 21:00","20.9"
"Yotvata 01/1999-06/2025","02-04-2021 00:00","17.2"
"Yotvata 01/1999-06/2025","02-04-2021 03:00","13.1"
"Yotvata 01/1999-06/2025","02-04-2021 06:00","10.6"
"Yotvata 01/1999-06/2025","02-04-2021 09:00","17.3"
"Yotvata 01/1999-06/2025","02-04-2021 12:00","20.9"
"Yotvata 01/1999-06/2025","02-04-2021 15:00","23.3"
"Yotvata 01/1999-06/2025","02-04-2021 18:00","21.3"
"Yotvata 01/1999-06/2025","02-04-2021 21:00","18.7"
"Yotvata 01/1999-06/2025","03-04-2021 00:00","14.8"
"Yotvata 01/1999-06/2025","03-04-2021 03:00","11.5"
"Yotvata 01/1999-06/2025","03-04-2021 06:00","11.9"
"Yotvata 01/1999-06/2025","03-04-2021 09:00","15.6"
"Yotvata 01/1999-06/2025","03-04-2021 12:00","20.6"
"Yotvata 01/1999-06/2025","03-04-2021 15:00","23.8"
"Yotvata 01/1999-06/2025","03-04-2021 18:00","23.9"
"Yotvata 01/1999-06/2025","03-04-2021 21:00","18.3"
"Yotvata 01/1999-06/2025","04-04-2021 00:00","15.6"
"Yotvata 01/1999-06/2025","04-04-2021 03:00","14.6"
"Yotvata 01/1999-06/2025","04-04-2021 06:00","12.7"
"Yotvata 01/1999-06/2025","04-04-2021 09:00","16.1"
"Yotvata 01/1999-06/2025","04-04-2021 12:00","22.5"
"Yotvata 01/1999-06/2025","04-04-2021 15:00","26.4"
"Yotvata 01/1999-06/2025","04-04-2021 18:00","25.9"
"Yotvata 01/1999-06/2025","04-04-2021 21:00","19.2"
"Yotvata 01/1999-06/2025","05-04-2021 00:00","16.4"
"Yotvata 01/1999-06/2025","05-04-2021 03:00","15.6"
"Yotvata 01/1999-06/2025","05-04-2021 06:00","14.6"
"Yotvata 01/1999-06/2025","05-04-2021 09:00","17.9"
"Yotvata 01/1999-06/2025","05-04-2021 12:00","25.1"
"Yotvata 01/1999-06/2025","05-04-2021 15:00","31.2"
"Yotvata 01/1999-06/2025","05-04-2021 18:00","31.7"
"Yotvata 01/1999-06/2025","05-04-2021 21:00","23.7"
"Yotvata 01/1999-06/2025","06-04-2021 00:00","23.4"
"Yotvata 01/1999-06/2025","06-04-2021 03:00","28.1"
"Yotvata 01/1999-06/2025","06-04-2021 06:00","28"
"Yotvata 01/1999-06/2025","06-04-2021 09:00","27.2"
"Yotvata 01/1999-06/2025","06-04-2021 12:00","33.8"
"Yotvata 01/1999-06/2025","06-04-2021 15:00","36.6"
"Yotvata 01/1999-06/2025","06-04-2021 18:00","34.6"
"Yotvata 01/1999-06/2025","06-04-2021 21:00","29.9"
"Yotvata 01/1999-06/2025","07-04-2021 00:00","25"
"Yotvata 01/1999-06/2025","07-04-2021 03:00","24.7"
"Yotvata 01/1999-06/2025","07-04-2021 06:00","18.6"
"Yotvata 01/1999-06/2025","07-04-2021 09:00","26.7"
"Yotvata 01/1999-06/2025","07-04-2021 12:00","33.5"
"Yotvata 01/1999-06/2025","07-04-2021 15:00","35.9"
"Yotvata 01/1999-06/2025","07-04-2021 18:00","35.3"
"Yotvata 01/1999-06/2025","07-04-2021 21:00","28.7"
"Yotvata 01/1999-06/2025","08-04-2021 00:00","23.5"
"Yotvata 01/1999-06/2025","08-04-2021 03:00","19.9"
"Yotvata 01/1999-06/2025","08-04-2021 06:00","18.4"
"Yotvata 01/1999-06/2025","08-04-2021 09:00","24.2"
"Yotvata 01/1999-06/2025","08-04-2021 12:00","28.1"
"Yotvata 01/1999-06/2025","08-04-2021 15:00","31.1"
"Yotvata 01/1999-06/2025","08-04-2021 18:00","31.4"
"Yotvata 01/1999-06/2025","08-04-2021 21:00","26.1"
"Yotvata 01/1999-06/2025","09-04-2021 00:00","21.5"
"Yotvata 01/1999-06/2025","09-04-2021 03:00","18.2"
"Yotvata 01/1999-06/2025","09-04-2021 06:00","16.2"
"Yotvata 01/1999-06/2025","09-04-2021 09:00","18.1"
"Yotvata 01/1999-06/2025","09-04-2021 12:00","22.1"
"Yotvata 01/1999-06/2025","09-04-2021 15:00","25.4"
"Yotvata 01/1999-06/2025","09-04-2021 18:00","26.3"
"Yotvata 01/1999-06/2025","09-04-2021 21:00","21.7"
"Yotvata 01/1999-06/2025","10-04-2021 00:00","18.1"
"Yotvata 01/1999-06/2025","10-04-2021 03:00","17.6"
"Yotvata 01/1999-06/2025","10-04-2021 06:00","15.5"
"Yotvata 01/1999-06/2025","10-04-2021 09:00","15.8"
"Yotvata 01/1999-06/2025","10-04-2021 12:00","19.1"
"Yotvata 01/1999-06/2025","10-04-2021 15:00","21.6"
"Yotvata 01/1999-06/2025","10-04-2021 18:00","20.7"
"Yotvata 01/1999-06/2025","10-04-2021 21:00","18.3"
"Yotvata 01/1999-06/2025","11-04-2021 00:00","15.1"
"Yotvata 01/1999-06/2025","11-04-2021 03:00","13"
"Yotvata 01/1999-06/2025","11-04-2021 06:00","9.8"
"Yotvata 01/1999-06/2025","11-04-2021 09:00","14"
"Yotvata 01/1999-06/2025","11-04-2021 12:00","17.6"
"Yotvata 01/1999-06/2025","11-04-2021 15:00","21.3"
"Yotvata 01/1999-06/2025","11-04-2021 18:00","21.8"
"Yotvata 01/1999-06/2025","11-04-2021 21:00","19.9"
"Yotvata 01/1999-06/2025","12-04-2021 00:00","15.9"
"Yotvata 01/1999-06/2025","12-04-2021 03:00","12.3"
"Yotvata 01/1999-06/2025","12-04-2021 06:00","9.6"
"Yotvata 01/1999-06/2025","12-04-2021 09:00","15.9"
"Yotvata 01/1999-06/2025","12-04-2021 12:00","20.2"
"Yotvata 01/1999-06/2025","12-04-2021 15:00","23.1"
"Yotvata 01/1999-06/2025","12-04-2021 18:00","23.5"
"Yotvata 01/1999-06/2025","12-04-2021 21:00","19.9"
"Yotvata 01/1999-06/2025","13-04-2021 00:00","16"
"Yotvata 01/1999-06/2025","13-04-2021 03:00","13.6"
"Yotvata 01/1999-06/2025","13-04-2021 06:00","9.6"
"Yotvata 01/1999-06/2025","13-04-2021 09:00","15.8"
"Yotvata 01/1999-06/2025","13-04-2021 12:00","21"
"Yotvata 01/1999-06/2025","13-04-2021 15:00","24.6"
"Yotvata 01/1999-06/2025","13-04-2021 18:00","24.4"
"Yotvata 01/1999-06/2025","13-04-2021 21:00","18.7"
"Yotvata 01/1999-06/2025","14-04-2021 00:00","15.9"
"Yotvata 01/1999-06/2025","14-04-2021 03:00","14.6"
"Yotvata 01/1999-06/2025","14-04-2021 06:00","12.8"
"Yotvata 01/1999-06/2025","14-04-2021 09:00","16.9"
"Yotvata 01/1999-06/2025","14-04-2021 12:00","23.2"
"Yotvata 01/1999-06/2025","14-04-2021 15:00","27"
"Yotvata 01/1999-06/2025","14-04-2021 18:00","28.1"
"Yotvata 01/1999-06/2025","14-04-2021 21:00","22.4"
"Yotvata 01/1999-06/2025","15-04-2021 00:00","18.5"
"Yotvata 01/1999-06/2025","15-04-2021 03:00","16.7"
"Yotvata 01/1999-06/2025","15-04-2021 06:00","15"
"Yotvata 01/1999-06/2025","15-04-2021 09:00","20.7"
"Yotvata 01/1999-06/2025","15-04-2021 12:00","27.2"
"Yotvata 01/1999-06/2025","15-04-2021 15:00","31.7"
"Yotvata 01/1999-06/2025","15-04-2021 18:00","32"
"Yotvata 01/1999-06/2025","15-04-2021 21:00","26.2"
"Yotvata 01/1999-06/2025","16-04-2021 00:00","21.6"
"Yotvata 01/1999-06/2025","16-04-2021 03:00","20"
"Yotvata 01/1999-06/2025","16-04-2021 06:00","18.7"
"Yotvata 01/1999-06/2025","16-04-2021 09:00","23.5"
"Yotvata 01/1999-06/2025","16-04-2021 12:00","29.2"
"Yotvata 01/1999-06/2025","16-04-2021 15:00","33.5"
"Yotvata 01/1999-06/2025","16-04-2021 18:00","33.8"
"Yotvata 01/1999-06/2025","16-04-2021 21:00","29"
"Yotvata 01/1999-06/2025","17-04-2021 00:00","22.9"
"Yotvata 01/1999-06/2025","17-04-2021 03:00","20.5"
"Yotvata 01/1999-06/2025","17-04-2021 06:00","21"
"Yotvata 01/1999-06/2025","17-04-2021 09:00","24.9"
